Time t;Z Position z_t;Signal Path Loss
3.46e-08;-0.00560488;299.976
3.461e-08;-0.00560488;299.976
3.462e-08;-0.00560488;299.976
3.463e-08;-0.00560488;299.976
3.464e-08;-0.00560488;299.976
3.465e-08;-0.00560488;299.976
3.466e-08;-0.00560488;299.976
3.467e-08;-0.00560488;299.976
3.468e-08;-0.00560488;299.976
3.469e-08;-0.00560488;299.976
3.47e-08;-0.00560488;299.976
3.471e-08;-0.00560488;299.976
3.472e-08;-0.00560488;299.976
3.473e-08;-0.00560488;299.976
3.474e-08;-0.00560488;299.976
3.475e-08;-0.00560488;299.976
3.476e-08;-0.00560488;299.976
3.477e-08;-0.00560488;299.976
3.478e-08;-0.00560488;299.976
3.479e-08;-0.00560488;299.976
3.48e-08;-0.00560488;299.976
3.481e-08;-0.00560488;299.976
3.482e-08;-0.00560488;299.976
3.483e-08;-0.00560488;299.976
3.484e-08;-0.00560488;299.976
3.485e-08;-0.00560488;299.976
3.486e-08;-0.00560488;299.976
3.487e-08;-0.00560488;299.976
3.488e-08;-0.00560488;299.976
3.489e-08;-0.00560488;299.976
3.49e-08;-0.00560488;299.976
3.491e-08;-0.00560488;299.976
3.492e-08;-0.00560488;299.976
3.493e-08;-0.00560488;299.976
3.494e-08;-0.00560488;299.976
3.495e-08;-0.00560488;299.976
3.496e-08;-0.00560488;299.976
3.497e-08;-0.00560488;299.976
3.498e-08;-0.00560488;299.976
3.499e-08;-0.00560488;299.976
3.5e-08;-0.00560488;299.976
3.501e-08;-0.00560488;299.976
3.502e-08;-0.00560488;299.976
3.503e-08;-0.00560488;299.976
3.504e-08;-0.00560488;299.976
3.505e-08;-0.00560488;299.976
3.506e-08;-0.00560488;299.976
3.507e-08;-0.00560488;299.976
3.508e-08;-0.00560488;299.976
3.509e-08;-0.00560488;299.976
3.51e-08;-0.00560488;299.976
3.511e-08;-0.00560488;299.976
3.512e-08;-0.00560488;299.976
3.513e-08;-0.00560488;299.976
3.514e-08;-0.00560488;299.976
3.515e-08;-0.00560488;299.976
3.516e-08;-0.00560488;299.976
3.517e-08;-0.00560488;299.976
3.518e-08;-0.00560488;299.976
3.519e-08;-0.00560488;299.976
3.52e-08;-0.00560488;299.976
3.521e-08;-0.00560488;299.976
3.522e-08;-0.00560488;299.976
3.523e-08;-0.00560488;299.976
3.524e-08;-0.00560488;299.976
3.525e-08;-0.00560488;299.976
3.526e-08;-0.00560488;299.976
3.527e-08;-0.00560488;299.976
3.528e-08;-0.00560488;299.976
3.529e-08;-0.00560488;299.976
3.53e-08;-0.00560488;299.976
3.531e-08;-0.00560488;299.976
3.532e-08;-0.00560488;299.976
3.533e-08;-0.00560488;299.976
3.534e-08;-0.00560488;299.976
3.535e-08;-0.00560488;299.976
3.536e-08;-0.00560488;299.976
3.537e-08;-0.00560488;299.976
3.538e-08;-0.00560488;299.976
3.539e-08;-0.00560488;299.976
3.54e-08;-0.00560488;299.976
3.541e-08;-0.00560488;299.976
3.542e-08;-0.00560488;299.976
3.543e-08;-0.00560488;299.976
3.544e-08;-0.00560488;299.976
3.545e-08;-0.00560488;299.976
3.546e-08;-0.00560488;299.976
3.547e-08;-0.00560488;299.976
3.548e-08;-0.00560488;299.976
3.549e-08;-0.00560488;299.976
3.55e-08;-0.00560488;299.976
3.551e-08;-0.00560488;299.976
3.552e-08;-0.00560488;299.976
3.553e-08;-0.00560488;299.976
3.554e-08;-0.00560488;299.976
3.555e-08;-0.00560488;299.976
3.556e-08;-0.00560488;299.976
3.557e-08;-0.00560488;299.976
3.558e-08;-0.00560488;299.976
3.559e-08;-0.00560488;299.976
3.56e-08;-0.00560488;299.976
3.561e-08;-0.00560488;299.976
3.562e-08;-0.00560488;299.976
3.563e-08;-0.00560488;299.976
3.564e-08;-0.00560488;299.976
3.565e-08;-0.00560488;299.976
3.566e-08;-0.00560488;299.976
3.567e-08;-0.00560488;299.976
3.568e-08;-0.00560488;299.976
3.569e-08;-0.00560488;299.976
3.57e-08;-0.00560488;299.976
3.571e-08;-0.00560488;299.976
3.572e-08;-0.00560488;299.976
3.573e-08;-0.00560488;299.976
3.574e-08;-0.00560488;299.976
3.575e-08;-0.00560488;299.976
3.576e-08;-0.00560488;299.976
3.577e-08;-0.00560488;299.976
3.578e-08;-0.00560488;299.976
3.579e-08;-0.00560488;299.976
3.58e-08;-0.00560488;299.976
3.581e-08;-0.00560488;299.976
3.582e-08;-0.00560488;299.976
3.583e-08;-0.00560488;299.976
3.584e-08;-0.00560488;299.976
3.585e-08;-0.00560488;299.976
3.586e-08;-0.00560488;299.976
3.587e-08;-0.00560488;299.976
3.588e-08;-0.00560488;299.976
3.589e-08;-0.00560488;299.976
3.59e-08;-0.00560488;299.976
3.591e-08;-0.00560488;299.976
3.592e-08;-0.00560488;299.976
3.593e-08;-0.00560488;299.976
3.594e-08;-0.00560488;299.976
3.595e-08;-0.00560488;299.976
3.596e-08;-0.00560488;299.976
3.597e-08;-0.00560488;299.976
3.598e-08;-0.00560488;299.976
3.599e-08;-0.00560488;299.976
3.6e-08;-0.00560488;299.976
3.601e-08;-0.00560488;299.976
3.602e-08;-0.00560488;299.976
3.603e-08;-0.00560488;299.976
3.604e-08;-0.00560488;299.976
3.605e-08;-0.00560488;299.976
3.606e-08;-0.00560488;299.976
3.607e-08;-0.00560488;299.976
3.608e-08;-0.00560488;299.976
3.609e-08;-0.00560488;299.976
3.61e-08;-0.00560488;299.976
3.611e-08;-0.00560488;299.976
3.612e-08;-0.00560488;299.976
3.613e-08;-0.00560488;299.976
3.614e-08;-0.00560488;299.976
3.615e-08;-0.00560488;299.976
3.616e-08;-0.00560488;299.976
3.617e-08;-0.00560488;299.976
3.618e-08;-0.00560488;299.976
3.619e-08;-0.00560488;299.976
3.62e-08;-0.00560488;299.976
3.621e-08;-0.00560488;299.976
3.622e-08;-0.00560488;299.976
3.623e-08;-0.00560488;299.976
